"ref_id","setting_id","string_agg"
13076,5,"one_2# _6 | of_2# _6 | the_4# _6 | most_2# _6 | favorite_2# _6 | cars_2# _6 | of_2# _6 | all_2# _6 | time_2# _6 | and_2# _6 | it_2# _6 | was_2# _6 | recently_2# _6 | voted_2# _6 | as_2# _6 | Britain's_2# _6 | favorite_2# _6 | car_2# _6 | ever_2# _6 | produced_2#._1# _6"
13076,6,"make_2# _6 | his_2# _6 | railways_2# _6 | work_2# _6 | in_2# _6 | the_4# _6 | process_2#._1# _6 | Stephenson_2# _6 | kicked_2# _6 | off_2# _6 | the_4# _6 | interest_2# _6 | in_2# _6 | trains_2# _6 | and_2# _6 | railways_2# _6 | by_2# _6 | making_2# _6 | them_2# _6 | possible_2#._1# _6"
13076,7,"Great_2# _6 | Fire_2# _6 | of_2# _6 | London_2#,_1# _6 | the_4# _6 | Royal_2# _6 | Observatory_2#,_1# _6 | The_4# _6 | Wren_2# _6 | Library_2# _6 | at_2# _6 | Trinity_2# _6 | College_2#,_1# _6 | Cambridge_2#,_1# _6 | Kensington_2# _6 | Palace_2#,_1# _6 | Greenwich_2# _6 | Hospital_2#,_1# _6 | and_2# _6 | more_2#._1# _6"
13076,8,"in_2# _6 | it_2#,_1# _6 | resulting_2# _6 | in_2# _6 | his_2# _6 | death_2#._1# _6 | The_4# _6 | band_2# _6 | made_2# _6 | several_2# _6 | attempts_2# _6 | to_2# _6 | carry_2# _6 | on_2#,_1# _6 | but_2# _6 | never_2# _6 | achieved_2# _6 | the_4# _6 | same_2# _6 | success_2#._1# _6"
13076,9,"bus_2# _6 | was_2# _6 | taken_2# _6 | out_2# _6 | of_2# _6 | service_2# _6 | in_2# _6 | 2005_2#,_1# _6 | although_2# _6 | a_4# _6 | heritage_2# _6 | route_2# _6 | still_2# _6 | allows_2# _6 | visitors_2# _6 | to_2# _6 | ride_2# _6 | this_2# _6 | classic_2# _6 | bus_2#._1# _6"
13076,10,"was_2# _6 | bought_2# _6 | out_2# _6 | by_2# _6 | the_4# _6 | operators_2# _6 | of_2# _6 | the_4# _6 | London_2# _6 | Underground_2# _6 | and_2# _6 | the_4# _6 | joint_2# _6 | business_2# _6 | soon_2# _6 | became_2# _6 | known_2# _6 | as_2# _6 | London_2# _6 | Transport_2#._1# _6"
13076,11,"held_2# _6 | in_2# _6 | 2016_2#._1# _6 | Even_2# _6 | more_2#,_1# _6 | Christmas_2# _6 | Markets_2# _6 | are_2# _6 | held_2# _6 | across_2# _6 | the_4# _6 | city_2# _6 | including_2# _6 | the_4# _6 | Tate_2# _6 | Modern_2#,_1# _6 | Kingston_2#,_1# _6 | and_2# _6 | Camden_2# _6 | Market_2#._1# _6"
13076,12,"in_2# _6 | various_2# _6 | colours_2# _6 | to_2# _6 | suit_2# _6 | local_2# _6 | conditions_2# _6 | and_2# _6 | sometimes_2# _6 | required_2# _6 | a_4# _6 | sign_2# _6 | on_2# _6 | the_4# _6 | roof_2# _6 | to_2# _6 | make_2# _6 | it_2# _6 | more_2# _6 | visible_2#._1# _6"
13076,13,"their_2# _6 | word_2# _6 | bescuit""_2# _6 | came_2# _6 | from_2# _6 | the_4# _6 | Latin_2# _6 | referenced_2# _6 | previously_2#,_1# _6 | as_2# _6 | they_2# _6 | were_2# _6 | baked_2# _6 | first_2#,_1# _6 | then_2# _6 | slow_2# _6 | dried_2# _6 | in_2# _6 | the_4# _6 | oven_2#._1# _6"
13076,14,"come_2# _6 | from_2# _6 | pagan_2# _6 | culture_2# _6 | and_2# _6 | references_2# _6 | fertility_2# _6 | as_2# _6 | well_2#,_1# _6 | though_2# _6 | the_4# _6 | exact_2# _6 | reasons_2# _6 | why_2# _6 | have_2# _6 | been_2# _6 | seemingly_2# _6 | lost_2# _6 | to_2# _6 | time_2#._1# _6"
13076,15,"the_4# _6 | United_2# _6 | States_2# _6 | singing_2# _6 | The_4# _6 | Twelve_2# _6 | Days_2# _6 | of_2# _6 | Christmas""_2# _6 | or_2# _6 | celebrating_2# _6 | various_2# _6 | Christmas_2# _6 | holidays_2#,_1# _6 | depending_2# _6 | on_2# _6 | their_2# _6 | sect_2# _6 | of_2# _6 | Christianity_2#._1# _6"
13076,16,"government_2# _6 | of_2# _6 | Oliver_2# _6 | Cromwell_2# _6 | banned_2# _6 | Christmas_2# _6 | Day_2# _6 | feasts_2# _6 | and_2# _6 | actually_2# _6 | ordered_2# _6 | soldiers_2# _6 | to_2# _6 | confiscate_2# _6 | any_2# _6 | food_2# _6 | prepared_2# _6 | for_2# _6 | the_4# _6 | holiday_2#._1# _6"
13076,17,"open_2# _6 | to_2# _6 | the_4# _6 | public)_2#._1# _6 | It_2# _6 | is_2# _6 | at_2# _6 | Sandringham_2# _6 | that_2# _6 | the_4# _6 | Royal_2# _6 | Family_2# _6 | partake_2# _6 | of_2# _6 | their_2# _6 | favorite_2# _6 | outdoor_2# _6 | pursuit_2# _6 | grouse_2# _6 | shooting_2#._1# _6"
13076,18,"made_2# _6 | history_2# _6 | of_2# _6 | her_2# _6 | own_2# _6 | when_2# _6 | she_2# _6 | delivered_2# _6 | her_2# _6 | first_2# _6 | televised_2# _6 | Christmas_2# _6 | message_2# _6 | in_2# _6 | 1957_2# _6 | from_2# _6 | the_4# _6 | library_2# _6 | at_2# _6 | Sandringham_2#._1# _6"
13076,19,"a_4# _6 | 1745_2# _6 | issue_2# _6 | of_2# _6 | The_4# _6 | Gentleman's_2# _6 | Magazine_2#,_1# _6 | and_2# _6 | have_2# _6 | been_2# _6 | sung_2# _6 | ever_2# _6 | since_2#,_1# _6 | becoming_2# _6 | the_4# _6 | national_2# _6 | anthem_2# _6 | around_2# _6 | the_4# _6 | 1780s_2#._1# _6"
13076,20,"world_2#,_1# _6 | the_4# _6 | day_2# _6 | is_2# _6 | a_4# _6 | celebration_2# _6 | of_2# _6 | Irish_2# _6 | pride_2# _6 | with_2# _6 | the_4# _6 | celebration_2# _6 | of_2# _6 | Irish_2# _6 | culture_2#,_1# _6 | food_2#,_1# _6 | and—of_2# _6 | of_2# _6 | course—drinks_2#._1# _6 | drinks_2#._1# _6"
13077,1,"less_2# _6 | than_2# _6 | nothing_2#._1# _6 | If_2# _6 | you_2# _6 | discover_2# _6 | suddenly_2# _6 | that_2# _6 | you_2# _6 | have_2# _6 | no_2# _6 | money_2# _6 | with_2# _6 | you_2#,_1# _6 | you_2# _6 | will_2# _6 | wish_2# _6 | you_2# _6 | were_2# _6 | dead_2#._1# _6"
13077,2,"standing_2# _6 | there_2#._1# _6 | Joyful_2# _6 | cries_2# _6 | rose_2# _6 | in_2# _6 | the_4# _6 | night_2# _6 | air_2#._1# _6 | All_2# _6 | this_2# _6 | noise_2# _6 | was_2# _6 | born_2# _6 | of_2# _6 | the_4# _6 | drinks_2# _6 | from_2# _6 | McGary's_2# _6 | Restaurant_2#._1# _6"
13077,3,"his_2# _6 | seat_2#._1# _6 | When_2# _6 | he_2# _6 | was_2# _6 | there_2#,_1# _6 | he_2# _6 | was_2# _6 | safe_2#._1# _6 | All_2# _6 | of_2# _6 | McGary's_2# _6 | drink_2# _6 | could_2# _6 | not_2# _6 | throw_2# _6 | him_2# _6 | down_2# _6 | from_2# _6 | there_2#._1# _6"
13077,4,"of_2# _6 | green_2# _6 | leaves_2# _6 | and_2# _6 | flowers_2#._1# _6 | And_2# _6 | the_4# _6 | wise_2# _6 | animal_2# _6 | pulling_2# _6 | the_4# _6 | cab_2# _6 | moved_2# _6 | as_2# _6 | usual_2#._1# _6 | He_2# _6 | was_2# _6 | at_2# _6 | home_2# _6 | here_2#._1# _6"
13077,6,"that_2# _6 | they_2# _6 | could_2# _6 | look_2# _6 | the_4# _6 | same_2#._1# _6 | While_2# _6 | she_2# _6 | sat_2# _6 | there_2#,_1# _6 | two_2# _6 | hours_2# _6 | passed_2#._1# _6 | The_4# _6 | kings_2# _6 | and_2# _6 | queens_2# _6 | began_2# _6 | to_2# _6 | leave_2#._1# _6"
13077,7,"and_2# _6 | went_2# _6 | through_2# _6 | the_4# _6 | cool_2# _6 | darkness_2# _6 | of_2# _6 | the_4# _6 | park_2#,_1# _6 | following_2# _6 | the_4# _6 | street_2# _6 | that_2# _6 | would_2# _6 | lead_2# _6 | most_2# _6 | quickly_2# _6 | to_2# _6 | the_4# _6 | gate_2#._1# _6"
13077,12,"was_2# _6 | finished_2#._1# _6 | He_2# _6 | enjoyed_2# _6 | being_2# _6 | with_2# _6 | nice_2# _6 | people_2#._1# _6 | For_2# _6 | all_2# _6 | these_2# _6 | reasons_2#,_1# _6 | it_2# _6 | was_2# _6 | not_2# _6 | easy_2# _6 | to_2# _6 | catch_2# _6 | Mr_2#._1# _6 | Valentine_2#._1# _6"
13077,13,"And_2# _6 | he_2# _6 | was_2# _6 | successful_2# _6 | with_2# _6 | the_4# _6 | wish_2# _6 | of_2# _6 | his_2# _6 | heart_2#._1# _6 | He_2# _6 | met_2# _6 | Annabel_2# _6 | Adams_2#._1# _6 | He_2# _6 | liked_2# _6 | her_2# _6 | better_2# _6 | every_2# _6 | day_2#._1# _6"
13077,14,"family_2#._1# _6 | Everyone_2# _6 | in_2# _6 | the_4# _6 | bank_2# _6 | was_2# _6 | glad_2# _6 | to_2# _6 | see_2# _6 | the_4# _6 | good-looking_2#,_1# _6 | nice_2# _6 | young_2# _6 | man_2# _6 | who_2# _6 | was_2# _6 | going_2# _6 | to_2# _6 | marry_2# _6 | Annabel_2#._1# _6"
13077,15,"not_2# _6 | been_2# _6 | watching_2# _6 | the_4# _6 | children_2#._1# _6 | May_2# _6 | had_2# _6 | playfully_2# _6 | but_2# _6 | firmly_2# _6 | closed_2# _6 | the_4# _6 | door_2# _6 | of_2# _6 | the_4# _6 | safe_2#._1# _6 | And_2# _6 | Agatha_2# _6 | was_2# _6 | inside_2#._1# _6"
13077,16,"what_2# _6 | to_2# _6 | do_2#._1# _6 | Once_2# _6 | she_2# _6 | went_2# _6 | over_2# _6 | to_2# _6 | Maxwell's_2# _6 | table_2#,_1# _6 | near_2# _6 | enough_2# _6 | for_2# _6 | him_2# _6 | to_2# _6 | see_2# _6 | that_2# _6 | she_2# _6 | was_2# _6 | there_2#._1# _6"
13077,17,"a_4# _6 | storm_2#._1# _6 | And_2# _6 | there_2# _6 | were_2# _6 | storms_2# _6 | in_2# _6 | the_4# _6 | business_2# _6 | world_2#,_1# _6 | fearful_2# _6 | storms_2#._1# _6 | Every_2# _6 | storm_2# _6 | was_2# _6 | felt_2# _6 | in_2# _6 | the_4# _6 | broker's_2# _6 | office_2#._1# _6"
13077,18,"of_2# _6 | the_4# _6 | doors_2# _6 | belonged_2# _6 | to_2# _6 | business_2# _6 | places_2# _6 | that_2# _6 | had_2# _6 | been_2# _6 | closed_2# _6 | hours_2# _6 | ago_2#._1# _6 | Then_2# _6 | the_4# _6 | cop_2# _6 | suddenly_2# _6 | slowed_2# _6 | his_2# _6 | walk_2#._1# _6"
13077,20,"her_2# _6 | face_2# _6 | toward_2# _6 | the_4# _6 | southeast_2# _6 | and_2# _6 | threw_2# _6 | three_2# _6 | kisses_2# _6 | in_2# _6 | that_2# _6 | direction_2#,_1# _6 | for_2# _6 | there_2# _6 | was_2# _6 | no_2# _6 | one_2# _6 | to_2# _6 | see_2# _6 | her_2#._1# _6"
13078,1,"day_2# _6 | slowly_2# _6 | passed_2#._1# _6 | As_2# _6 | it_2# _6 | grew_2# _6 | dark_2#,_1# _6 | they_2# _6 | could_2# _6 | still_2# _6 | see_2# _6 | the_4# _6 | leaf_2# _6 | hanging_2# _6 | from_2# _6 | its_2# _6 | branch_2# _6 | against_2# _6 | the_4# _6 | wall_2#._1# _6"
13078,3,"and_2# _6 | happy_2# _6 | to_2# _6 | know_2# _6 | that_2# _6 | they_2# _6 | are_2# _6 | very_2# _6 | few_2#._1# _6 | They_2# _6 | feel_2# _6 | especially_2# _6 | wise_2# _6 | because_2# _6 | they_2# _6 | have_2# _6 | found_2# _6 | this_2# _6 | delightful_2# _6 | place_2#._1# _6"
13078,4,"manner_2# _6 | was_2# _6 | very_2# _6 | fine_2#._1# _6 | Everyone_2# _6 | wished_2# _6 | to_2# _6 | serve_2# _6 | her_2#._1# _6 | The_4# _6 | other_2# _6 | guests_2# _6 | believed_2# _6 | that_2# _6 | as_2# _6 | a_4# _6 | guest_2# _6 | she_2# _6 | was_2# _6 | perfection_2#._1# _6"
13078,5,"waiter_2# _6 | saw_2# _6 | a_4# _6 | dress_2# _6 | like_2# _6 | this_2#,_1# _6 | he_2# _6 | met_2# _6 | it_2# _6 | at_2# _6 | the_4# _6 | door_2#._1# _6 | You_2# _6 | thought_2# _6 | of_2# _6 | Paris_2# _6 | when_2# _6 | you_2# _6 | saw_2# _6 | it_2#._1# _6"
13078,6,"waiter_2#._1# _6 | He_2# _6 | also_2# _6 | had_2# _6 | the_4# _6 | same_2# _6 | fear_2# _6 | that_2# _6 | the_4# _6 | wrong_2# _6 | people_2# _6 | might_2# _6 | suddenly_2# _6 | discover_2# _6 | this_2# _6 | hotel_2# _6 | and_2# _6 | destroy_2# _6 | its_2# _6 | peace_2#._1# _6"
13078,7,"to_2# _6 | go_2#,_1# _6 | Mr_2#._1# _6 | Farrington_2#._1# _6 | Coney_2# _6 | will_2# _6 | be_2# _6 | all_2# _6 | right_2#,_1# _6 | although_2# _6 | we_2# _6 | did_2# _6 | live_2# _6 | here_2# _6 | with_2# _6 | rich_2# _6 | people_2# _6 | for_2# _6 | a_4# _6 | week_2#._1# _6"
13078,8,"him_2#._1# _6 | He_2# _6 | turned_2# _6 | his_2# _6 | head_2#,_1# _6 | and_2# _6 | could_2# _6 | not_2# _6 | turn_2# _6 | it_2# _6 | back_2# _6 | again_2#._1# _6 | Coming_2# _6 | out_2# _6 | of_2# _6 | the_4# _6 | door_2# _6 | was_2# _6 | Miss_2# _6 | Conway_2#._1# _6"
13078,9,"ago_2# _6 | I_2# _6 | had_2# _6 | a_4# _6 | letter_2# _6 | from_2# _6 | Italy_2#._1# _6 | It_2# _6 | said_2# _6 | that_2# _6 | Fernando_2# _6 | had_2# _6 | been_2# _6 | killed_2#._1# _6 | That_2# _6 | is_2# _6 | why_2# _6 | I'm_2# _6 | wearing_2# _6 | black_2#._1# _6"
13078,10,"Anthony_2# _6 | Rockwall_2# _6 | turned_2# _6 | around_2# _6 | and_2# _6 | shouted_2#,_1# _6 | Mike_2#!_1# _6 | in_2# _6 | a_4# _6 | loud_2# _6 | voice_2#._1# _6 | He_2# _6 | never_2# _6 | used_2# _6 | a_4# _6 | bell_2# _6 | to_2# _6 | call_2# _6 | a_4# _6 | servant_2#._1# _6"
13078,12,"Broadway_2#,_1# _6 | Sixth_2# _6 | Avenue_2# _6 | and_2# _6 | Thirty_2#-_1# _6 | Street_2# _6 | meet_2#._1# _6 | They_2# _6 | came_2# _6 | from_2# _6 | all_2# _6 | directions_2#._1# _6 | And_2# _6 | more_2# _6 | and_2# _6 | more_2# _6 | were_2# _6 | rolling_2# _6 | toward_2# _6 | them_2#._1# _6"
13078,13,"and_2# _6 | brown_2# _6 | and_2# _6 | red_2# _6 | and_2# _6 | green-yellow_2#._1# _6 | His_2# _6 | hat_2# _6 | was_2# _6 | older_2# _6 | and_2# _6 | more_2# _6 | torn_2# _6 | than_2# _6 | his_2# _6 | shoes_2# _6 | and_2# _6 | his_2# _6 | other_2# _6 | clothes_2#._1# _6"
13078,14,"he_2# _6 | felt_2# _6 | near_2# _6 | to_2# _6 | the_4# _6 | beating_2# _6 | heart_2# _6 | of_2# _6 | the_4# _6 | world_2#._1# _6 | He_2# _6 | hoped_2# _6 | it_2# _6 | would_2# _6 | help_2# _6 | him_2# _6 | to_2# _6 | forget_2# _6 | that_2# _6 | taste_2#._1# _6"
13078,17,"would_2# _6 | drop_2# _6 | the_4# _6 | bread_2# _6 | and_2# _6 | butter_2#._1# _6 | You_2# _6 | would_2# _6 | walk_2# _6 | straight_2# _6 | along_2#,_1# _6 | with_2# _6 | one_2# _6 | hand_2# _6 | over_2# _6 | the_4# _6 | hole_2# _6 | in_2# _6 | your_2# _6 | coat_2#._1# _6"
13078,18,"and_2# _6 | we_2# _6 | are_2# _6 | asked_2# _6 | to_2# _6 | enter_2#._1# _6 | At_2# _6 | every_2# _6 | corner_2#,_1# _6 | eyes_2# _6 | look_2# _6 | toward_2# _6 | us_2#,_1# _6 | or_2# _6 | hands_2# _6 | are_2# _6 | raised_2#,_1# _6 | or_2# _6 | fingers_2# _6 | point_2#._1# _6"
13078,19,"his_2# _6 | money_2#._1# _6 | One_2# _6 | night_2# _6 | his_2# _6 | watch_2# _6 | was_2# _6 | taken_2# _6 | from_2# _6 | him_2#._1# _6 | But_2# _6 | he_2# _6 | continued_2# _6 | happily_2# _6 | to_2# _6 | accept_2# _6 | every_2# _6 | offer_2# _6 | of_2# _6 | adventure_2#._1# _6"
13078,20,"then_2#,_1# _6 | three_2# _6 | steps_2# _6 | beyond_2#,_1# _6 | another_2# _6 | man_2# _6 | threw_2# _6 | down_2# _6 | the_4# _6 | paper_2# _6 | the_4# _6 | black_2# _6 | man_2# _6 | had_2# _6 | given_2# _6 | him_2#._1# _6 | Rudolf_2# _6 | picked_2# _6 | it_2# _6 | up_2#._1# _6"
13079,1,"Dillingham_2# _6 | Young_2# _6 | put_2# _6 | her_2# _6 | arms_2# _6 | warmly_2# _6 | about_2# _6 | him_2# _6 | and_2# _6 | called_2# _6 | him_2# _6 | Jim_2#._1# _6 | You_2# _6 | have_2# _6 | already_2# _6 | met_2# _6 | her_2#._1# _6 | She_2# _6 | is_2# _6 | Della_2#._1# _6"
13079,2,"a_4# _6 | falling_2# _6 | stream_2# _6 | of_2# _6 | brown_2# _6 | water_2#._1# _6 | It_2# _6 | reached_2# _6 | below_2# _6 | her_2# _6 | knee_2#._1# _6 | It_2# _6 | almost_2# _6 | made_2# _6 | itself_2# _6 | into_2# _6 | a_4# _6 | dress_2# _6 | for_2# _6 | her_2#._1# _6"
13079,4,"do—oh_2#!_1# _6 | oh_2#!_1# _6 | What_2# _6 | could_2# _6 | I_2# _6 | do_2# _6 | with_2# _6 | a_4# _6 | dollar_2# _6 | and_2# _6 | eighty_2#-_1# _6 | cents_2#?_1# _6 | At_2# _6 | seven_2#,_1# _6 | Jim's_2# _6 | dinner_2# _6 | was_2# _6 | ready_2# _6 | for_2# _6 | him_2#._1# _6"
13079,5,"expression_2# _6 | in_2# _6 | them_2# _6 | that_2# _6 | she_2# _6 | could_2# _6 | not_2# _6 | understand_2#._1# _6 | He_2# _6 | simply_2# _6 | looked_2# _6 | at_2# _6 | her_2# _6 | with_2# _6 | that_2# _6 | strange_2# _6 | expression_2# _6 | on_2# _6 | his_2# _6 | face_2#._1# _6"
13079,7,"seen_2# _6 | in_2# _6 | a_4# _6 | shop_2# _6 | window_2# _6 | and_2# _6 | loved_2# _6 | for_2# _6 | a_4# _6 | long_2# _6 | time_2#._1# _6 | Beautiful_2# _6 | combs_2#,_1# _6 | with_2# _6 | jewels_2#,_1# _6 | perfect_2# _6 | for_2# _6 | her_2# _6 | beautiful_2# _6 | hair_2#._1# _6"
13079,9,"at_2# _6 | have_2# _6 | ve_2# _6 | d_2# _6 | aditions_2# _6 | this_2# _6 | is_2# _6 | w_2# _6 | untry_2#._1# _6 | ey_2# _6 | e_2# _6 | owing_2# _6 | der_2# _6 | re_2# _6 | ickly_2# _6 | an_4# _6 | aditions_2# _6 | old_2# _6 | d_2# _6 | untries_2#._1# _6"
13079,10,"was_2# _6 | short_2#._1# _6 | His_2# _6 | body_2# _6 | had_2# _6 | suddenly_2# _6 | become_2# _6 | too_2# _6 | big_2# _6 | for_2# _6 | his_2# _6 | clothes;_2# _6 | it_2# _6 | seemed_2# _6 | ready_2# _6 | to_2# _6 | break_2# _6 | out_2# _6 | of_2# _6 | them_2#._1# _6"
13079,11,"some_2#,_1# _6 | but_2# _6 | not_2# _6 | to_2# _6 | all_2# _6 | who_2# _6 | passed_2#._1# _6 | It_2# _6 | seemed_2# _6 | to_2# _6 | Rudolf_2# _6 | that_2# _6 | the_4# _6 | large_2# _6 | black_2# _6 | face_2# _6 | looked_2# _6 | coldly_2# _6 | at_2# _6 | him_2#._1# _6"
13079,12,"one_2# _6 | hand_2#,_1# _6 | and_2# _6 | started_2# _6 | to_2# _6 | fall_2#._1# _6 | Rudolf_2# _6 | caught_2# _6 | her_2# _6 | and_2# _6 | carried_2# _6 | her_2# _6 | inside_2# _6 | and_2# _6 | put_2# _6 | her_2# _6 | down_2# _6 | on_2# _6 | a_4# _6 | bed_2#._1# _6"
13079,13,"a_4# _6 | a_4# _6 | ce_2# _6 | ld_2# _6 | gentleman_2#._1# _6 | leman_2#._1# _6 | n_2#._1# _6 | ld_2# _6 | gentleman_2# _6 | leman_2# _6 | n_2# _6 | t_2# _6 | a_4# _6 | eak_2# _6 | ittle_2# _6 | tle_2# _6 | oman_2# _6 | om_2# _6 | ifornia_2#._1# _6 | ia_2#._1# _6"
13079,14,"was_2# _6 | afraid_2# _6 | that_2# _6 | Johnsy_2# _6 | would_2# _6 | indeed_2# _6 | sail_2# _6 | down_2#,_1# _6 | down_2# _6 | like_2# _6 | the_4# _6 | leaf_2#._1# _6 | Her_2# _6 | hold_2# _6 | on_2# _6 | the_4# _6 | world_2# _6 | was_2# _6 | growing_2# _6 | weaker_2#._1# _6"
13079,15,"The_4# _6 | young_2# _6 | man_2# _6 | looked_2# _6 | at_2# _6 | her_2#._1# _6 | He_2# _6 | asked_2# _6 | if_2# _6 | there_2# _6 | was_2# _6 | a_4# _6 | room_2# _6 | that_2# _6 | he_2# _6 | could_2# _6 | have_2# _6 | for_2# _6 | the_4# _6 | night_2#._1# _6"
13079,16,"The_4# _6 | gas_2# _6 | is_2# _6 | here_2#._1# _6 | You_2# _6 | see_2# _6 | there_2# _6 | is_2# _6 | plenty_2# _6 | of_2# _6 | space_2# _6 | to_2# _6 | hang_2# _6 | your_2# _6 | clothes_2#._1# _6 | It's_2# _6 | a_4# _6 | room_2# _6 | everyone_2# _6 | likes_2#._1# _6"
13079,17,"nothing_2# _6 | valuable_2#._1# _6 | The_4# _6 | little_2# _6 | signs_2# _6 | grew_2# _6 | clear_2#._1# _6 | They_2# _6 | showed_2# _6 | the_4# _6 | young_2# _6 | man_2# _6 | the_4# _6 | others_2# _6 | who_2# _6 | had_2# _6 | lived_2# _6 | there_2# _6 | before_2# _6 | him_2#._1# _6"
13079,20,"clothes_2# _6 | that_2# _6 | covered_2# _6 | his_2# _6 | legs_2#._1# _6 | Strong_2# _6 | and_2# _6 | ready_2# _6 | hands_2# _6 | turned_2# _6 | Soapy_2# _6 | around_2# _6 | and_2# _6 | moved_2# _6 | him_2# _6 | quietly_2# _6 | and_2# _6 | quickly_2# _6 | outside_2# _6 | again_2#._1# _6"
13080,1,"my_2# _6 | man_2#,_1# _6 | I_2# _6 | will_2# _6 | give_2# _6 | you_2# _6 | a_4# _6 | dinner_2# _6 | that_2# _6 | will_2# _6 | surely_2# _6 | make_2# _6 | your_2# _6 | body_2# _6 | feel_2# _6 | as_2# _6 | thankful_2# _6 | as_2# _6 | your_2# _6 | mind_2#._1# _6"
13080,2,"find_2#._1# _6 | In_2# _6 | the_4# _6 | fall_2# _6 | season_2# _6 | he_2# _6 | gave_2# _6 | Stuffy_2# _6 | a_4# _6 | dinner_2#._1# _6 | These_2# _6 | were_2# _6 | the_4# _6 | things_2# _6 | that_2# _6 | filled_2# _6 | the_4# _6 | Old_2# _6 | Gentleman's_2# _6 | life_2#._1# _6"
13080,3,"known_2# _6 | here_2#._1# _6 | Here_2# _6 | comes_2# _6 | that_2# _6 | old_2# _6 | man_2#,_1# _6 | said_2# _6 | a_4# _6 | waiter_2#,_1# _6 | that_2# _6 | buys_2# _6 | that_2# _6 | old_2# _6 | no_2#-_1# _6 | fellow_2# _6 | a_4# _6 | dinner_2# _6 | every_2# _6 | Thanksgiving_2#._1# _6"
13080,4,"$1.30_2#,_1# _6 | and_2# _6 | left_2# _6 | fifteen_2# _6 | cents_2# _6 | more_2# _6 | for_2# _6 | the_4# _6 | waiter_2#._1# _6 | They_2# _6 | said_2# _6 | goodbye_2#,_1# _6 | as_2# _6 | they_2# _6 | did_2# _6 | each_2# _6 | year_2#,_1# _6 | at_2# _6 | the_4# _6 | door_2#._1# _6"
13080,5,"food_2#._1# _6 | A_4# _6 | very_2# _6 | proud_2# _6 | old_2# _6 | man_2#,_1# _6 | I_2# _6 | think_2#._1# _6 | He_2# _6 | told_2# _6 | me_2# _6 | he_2# _6 | has_2# _6 | had_2# _6 | nothing_2# _6 | to_2# _6 | eat_2# _6 | for_2# _6 | three_2# _6 | days_2#._1# _6"
13080,6,"looking_2#-_1# _6 | there_2# _6 | was_2# _6 | a_4# _6 | thin_2# _6 | spot_2# _6 | in_2# _6 | the_4# _6 | floor_2# _6 | covering_2#._1# _6 | That_2# _6 | told_2# _6 | him_2# _6 | that_2# _6 | women_2# _6 | had_2# _6 | been_2# _6 | in_2# _6 | the_4# _6 | room_2#._1# _6"
13080,7,"they_2# _6 | knew_2# _6 | that_2# _6 | this_2# _6 | room_2# _6 | was_2# _6 | not_2# _6 | a_4# _6 | home_2#._1# _6 | Therefore_2# _6 | their_2# _6 | deep_2# _6 | anger_2# _6 | rose_2# _6 | up_2# _6 | and_2# _6 | made_2# _6 | them_2# _6 | strike_2# _6 | out_2#._1# _6"
13080,10,"thinking_2# _6 | how_2# _6 | warm_2# _6 | he_2# _6 | would_2# _6 | be_2#._1# _6 | The_4# _6 | young_2# _6 | woman_2# _6 | turned_2# _6 | to_2# _6 | him_2#._1# _6 | Putting_2# _6 | out_2# _6 | her_2# _6 | hand_2#,_1# _6 | she_2# _6 | took_2# _6 | his_2# _6 | arm_2#._1# _6"
13080,11,"his_2# _6 | life_2# _6 | contained_2# _6 | such_2# _6 | things_2# _6 | as_2# _6 | mothers_2# _6 | and_2# _6 | flowers_2# _6 | and_2# _6 | high_2# _6 | hopes_2# _6 | and_2# _6 | friends_2# _6 | and_2# _6 | clean_2# _6 | thoughts_2# _6 | and_2# _6 | clean_2# _6 | clothes_2#._1# _6"
13080,12,"man_2# _6 | had_2# _6 | once_2# _6 | offered_2# _6 | him_2# _6 | a_4# _6 | job_2#._1# _6 | He_2# _6 | would_2# _6 | find_2# _6 | that_2# _6 | man_2# _6 | tomorrow_2#._1# _6 | He_2# _6 | would_2# _6 | be_2# _6 | somebody_2# _6 | in_2# _6 | the_4# _6 | world_2#._1# _6"
13080,15,"the_4# _6 | most_2# _6 | important_2# _6 | people_2# _6 | everywhere_2#._1# _6 | It_2# _6 | was_2# _6 | said_2# _6 | that_2# _6 | in_2# _6 | her_2# _6 | white_2# _6 | hands_2# _6 | she_2# _6 | held_2# _6 | the_4# _6 | future_2# _6 | of_2# _6 | certain_2# _6 | nations_2#._1# _6"
13080,17,"Now_2# _6 | I've_2# _6 | done_2# _6 | it_2#,_1# _6 | and_2# _6 | I've_2# _6 | been_2# _6 | happier_2# _6 | than_2# _6 | I_2# _6 | ever_2# _6 | was_2# _6 | before_2#._1# _6 | And_2# _6 | now_2# _6 | I'm_2# _6 | going_2# _6 | back_2# _6 | to_2# _6 | work_2#._1# _6"
13081,1,"cabs_2# _6 | and_2# _6 | wagons_2# _6 | and_2# _6 | everything_2# _6 | else_2# _6 | on_2# _6 | wheels_2# _6 | rolling_2# _6 | toward_2# _6 | the_4# _6 | corner_2# _6 | where_2# _6 | Broadway_2#,_1# _6 | Sixth_2# _6 | Avenue_2# _6 | and_2# _6 | Thirty_2#-_1# _6 | Street_2# _6 | meet_2#._1# _6"
